epoch,step,train_acc_epoch,train_auc_epoch,train_f1_epoch,train_loss_epoch,train_loss_step,train_prec_epoch,train_rec_epoch,val_acc,val_auc,val_f1,val_loss,val_prec,val_rec
0,99,,,,,0.6653227806091309,,,,,,,,
0,199,,,,,0.6937665343284607,,,,,,,,
0,299,,,,,0.5375247597694397,,,,,,,,
0,399,,,,,0.6662618517875671,,,,,,,,
0,499,,,,,0.6439967155456543,,,,,,,,
0,599,,,,,0.7485948801040649,,,,,,,,
0,699,,,,,0.5651770830154419,,,,,,,,
0,799,,,,,0.6366982460021973,,,,,,,,
0,899,,,,,0.7024757862091064,,,,,,,,
0,999,,,,,0.5673596262931824,,,,,,,,
0,1099,,,,,0.625430703163147,,,,,,,,
0,1199,,,,,0.6119773387908936,,,,,,,,
0,1299,,,,,0.6380990743637085,,,,,,,,
0,1399,,,,,0.6661717295646667,,,,,,,,
0,1499,,,,,0.6944804787635803,,,,,,,,
0,1599,,,,,0.6306939125061035,,,,,,,,
0,1699,,,,,0.6716564893722534,,,,,,,,
0,1799,,,,,0.5568286180496216,,,,,,,,
0,1899,,,,,0.6769622564315796,,,,,,,,
0,1999,,,,,0.6549484729766846,,,,,,,,
0,2099,,,,,0.6996796131134033,,,,,,,,
0,2199,,,,,0.624076247215271,,,,,,,,
0,2299,,,,,0.6235500574111938,,,,,,,,
0,2399,,,,,0.7332327365875244,,,,,,,,
0,2499,,,,,0.6411608457565308,,,,,,,,
0,2599,,,,,0.6038951873779297,,,,,,,,
0,2699,,,,,0.6697059869766235,,,,,,,,
0,2799,,,,,0.6440919041633606,,,,,,,,
0,2899,,,,,0.777328610420227,,,,,,,,
0,2999,,,,,0.540839672088623,,,,,,,,
0,3099,,,,,0.7492035031318665,,,,,,,,
0,3199,,,,,0.6765458583831787,,,,,,,,
0,3299,,,,,0.48336389660835266,,,,,,,,
0,3399,,,,,0.5422384142875671,,,,,,,,
0,3499,,,,,0.5275059938430786,,,,,,,,
0,3599,,,,,0.7430590391159058,,,,,,,,
0,3699,,,,,0.6821816563606262,,,,,,,,
0,3799,,,,,0.7048687934875488,,,,,,,,
0,3899,,,,,0.6082996129989624,,,,,,,,
0,3999,,,,,0.616497278213501,,,,,,,,
0,4099,,,,,0.5763086080551147,,,,,,,,
0,4199,,,,,0.7011013031005859,,,,,,,,
0,4299,,,,,0.7638024687767029,,,,,,,,
0,4399,,,,,0.5759626030921936,,,,,,,,
0,4499,,,,,0.5018062591552734,,,,,,,,
0,4599,,,,,0.5915085077285767,,,,,,,,
0,4699,,,,,0.7391129732131958,,,,,,,,
0,4799,,,,,0.6611052751541138,,,,,,,,
0,4899,,,,,0.6421338319778442,,,,,,,,
0,4999,,,,,0.5955215692520142,,,,,,,,
0,5099,,,,,0.651143491268158,,,,,,,,
0,5199,,,,,0.5773921012878418,,,,,,,,
0,5299,,,,,0.5481123924255371,,,,,,,,
0,5399,,,,,0.6392098665237427,,,,,,,,
0,5499,,,,,0.6057730317115784,,,,,,,,
0,5599,,,,,0.7047160863876343,,,,,,,,
0,5699,,,,,0.6344070434570312,,,,,,,,
0,5799,,,,,0.5961962342262268,,,,,,,,
0,5899,,,,,0.6418502330780029,,,,,,,,
0,5999,,,,,0.5723543167114258,,,,,,,,
0,6099,,,,,0.46729224920272827,,,,,,,,
0,6199,,,,,0.6870496273040771,,,,,,,,
0,6299,,,,,0.6498746275901794,,,,,,,,
0,6399,,,,,0.4971705973148346,,,,,,,,
0,6499,,,,,0.619794487953186,,,,,,,,
0,6599,,,,,0.5622744560241699,,,,,,,,
0,6699,,,,,0.6377443075180054,,,,,,,,
0,6799,,,,,0.5697237253189087,,,,,,,,
0,6899,,,,,0.573164701461792,,,,,,,,
0,6999,,,,,0.5094565749168396,,,,,,,,
0,7099,,,,,0.6147811412811279,,,,,,,,
0,7199,,,,,0.6352711915969849,,,,,,,,
0,7299,,,,,0.5651431083679199,,,,,,,,
0,7399,,,,,0.7826368808746338,,,,,,,,
0,7499,,,,,0.6198762059211731,,,,,,,,
0,7599,,,,,0.6498664617538452,,,,,,,,
0,7699,,,,,0.6165952682495117,,,,,,,,
0,7799,,,,,0.6131888628005981,,,,,,,,
0,7899,,,,,0.5722792148590088,,,,,,,,
0,7999,,,,,0.5366400480270386,,,,,,,,
0,8099,,,,,0.5605926513671875,,,,,,,,
0,8199,,,,,0.5784512758255005,,,,,,,,
0,8299,,,,,0.6613188982009888,,,,,,,,
0,8399,,,,,0.5209598541259766,,,,,,,,
0,8499,,,,,0.619903564453125,,,,,,,,
0,8599,,,,,0.6389675140380859,,,,,,,,
0,8699,,,,,0.5588041543960571,,,,,,,,
0,8799,,,,,0.5953330993652344,,,,,,,,
0,8899,,,,,0.6172274351119995,,,,,,,,
0,8999,,,,,0.6066117286682129,,,,,,,,
0,9099,,,,,0.55364590883255,,,,,,,,
0,9199,,,,,0.4724188446998596,,,,,,,,
0,9299,,,,,0.6256306171417236,,,,,,,,
0,9399,,,,,0.4619171917438507,,,,,,,,
0,9499,,,,,0.6026195883750916,,,,,,,,
0,9599,,,,,0.706811785697937,,,,,,,,
0,9699,,,,,0.5564060211181641,,,,,,,,
0,9799,,,,,0.5444983243942261,,,,,,,,
0,9899,,,,,0.6854356527328491,,,,,,,,
0,9999,,,,,0.48186102509498596,,,,,,,,
0,10099,,,,,0.6300519108772278,,,,,,,,
0,10199,,,,,0.6236470341682434,,,,,,,,
0,10299,,,,,0.6784524917602539,,,,,,,,
0,10399,,,,,0.532599687576294,,,,,,,,
0,10499,,,,,0.5263016223907471,,,,,,,,
0,10599,,,,,0.6221069693565369,,,,,,,,
0,10699,,,,,0.5897451043128967,,,,,,,,
0,10799,,,,,0.5839231014251709,,,,,,,,
0,10899,,,,,0.46637046337127686,,,,,,,,
0,10999,,,,,0.6624413132667542,,,,,,,,
0,11099,,,,,0.5491045713424683,,,,,,,,
0,11199,,,,,0.5363538265228271,,,,,,,,
0,11299,,,,,0.4158182740211487,,,,,,,,
0,11399,,,,,0.737200140953064,,,,,,,,
0,11499,,,,,0.5526643991470337,,,,,,,,
0,11599,,,,,0.5696085095405579,,,,,,,,
0,11699,,,,,0.6286493539810181,,,,,,,,
0,11799,,,,,0.4584263563156128,,,,,,,,
0,11899,,,,,0.6508168578147888,,,,,,,,
0,11999,,,,,0.5784483551979065,,,,,,,,
0,12099,,,,,0.5004417896270752,,,,,,,,
0,12199,,,,,0.4668968915939331,,,,,,,,
0,12299,,,,,0.7260427474975586,,,,,,,,
0,12399,,,,,0.5664031505584717,,,,,,,,
0,12499,,,,,0.5917128324508667,,,,,,,,
0,12599,,,,,0.58421790599823,,,,,,,,
0,12699,,,,,0.6045396327972412,,,,,,,,
0,12799,,,,,0.5116956233978271,,,,,,,,
0,12899,,,,,0.5904634594917297,,,,,,,,
0,12999,,,,,0.6578917503356934,,,,,,,,
0,13099,,,,,0.6173709034919739,,,,,,,,
0,13199,,,,,0.711367130279541,,,,,,,,
0,13299,,,,,0.5491893291473389,,,,,,,,
0,13399,,,,,0.4832751750946045,,,,,,,,
0,13499,,,,,0.567733883857727,,,,,,,,
0,13599,,,,,0.5295351147651672,,,,,,,,
0,13699,,,,,0.5829680562019348,,,,,,,,
0,13799,,,,,0.5301693677902222,,,,,,,,
0,13899,,,,,0.5598257184028625,,,,,,,,
0,13999,,,,,0.5251963138580322,,,,,,,,
0,14099,,,,,0.551881730556488,,,,,,,,
0,14199,,,,,0.6266124248504639,,,,,,,,
0,14299,,,,,0.6134977340698242,,,,,,,,
0,14399,,,,,0.6509443521499634,,,,,,,,
0,14499,,,,,0.4678310751914978,,,,,,,,
0,14599,,,,,0.5817372798919678,,,,,,,,
0,14699,,,,,0.5577307939529419,,,,,,,,
0,14799,,,,,0.5935185551643372,,,,,,,,
0,14899,,,,,0.6052354574203491,,,,,,,,
0,14999,,,,,0.47972571849823,,,,,,,,
0,15099,,,,,0.46436405181884766,,,,,,,,
0,15199,,,,,0.45306017994880676,,,,,,,,
0,15299,,,,,0.6978737115859985,,,,,,,,
0,15399,,,,,0.5537247061729431,,,,,,,,
0,15499,,,,,0.6088204383850098,,,,,,,,
0,15599,,,,,0.6053189039230347,,,,,,,,
0,15699,,,,,0.7209644317626953,,,,,,,,
0,15799,,,,,0.6559170484542847,,,,,,,,
0,15899,,,,,0.584717869758606,,,,,,,,
0,15999,,,,,0.6295923590660095,,,,,,,,
0,16099,,,,,0.6861801147460938,,,,,,,,
0,16199,,,,,0.47750937938690186,,,,,,,,
0,16299,,,,,0.44800692796707153,,,,,,,,
0,16399,,,,,0.4420222043991089,,,,,,,,
0,16499,,,,,0.43291813135147095,,,,,,,,
0,16599,,,,,0.43822941184043884,,,,,,,,
0,16699,,,,,0.5588419437408447,,,,,,,,
0,16799,,,,,0.6259841918945312,,,,,,,,
0,16899,,,,,0.5490850210189819,,,,,,,,
0,16999,,,,,0.5339885950088501,,,,,,,,
0,17099,,,,,0.5809663534164429,,,,,,,,
0,17199,,,,,0.48648810386657715,,,,,,,,
0,17299,,,,,0.5201878547668457,,,,,,,,
0,17399,,,,,0.5513074398040771,,,,,,,,
0,17499,,,,,0.5196720361709595,,,,,,,,
0,17599,,,,,0.7588836550712585,,,,,,,,
0,17699,,,,,0.545375645160675,,,,,,,,
0,17799,,,,,0.5766672492027283,,,,,,,,
0,17899,,,,,0.5385936498641968,,,,,,,,
0,17999,,,,,0.5159338712692261,,,,,,,,
0,18099,,,,,0.5671505928039551,,,,,,,,
0,18199,,,,,0.5530220866203308,,,,,,,,
0,18299,,,,,0.6178020238876343,,,,,,,,
0,18399,,,,,0.5590927600860596,,,,,,,,
0,18499,,,,,0.5485987663269043,,,,,,,,
0,18599,,,,,0.5644619464874268,,,,,,,,
0,18699,,,,,0.616506814956665,,,,,,,,
0,18799,,,,,0.5501593351364136,,,,,,,,
0,18899,,,,,0.5648712515830994,,,,,,,,
0,18999,,,,,0.7742456197738647,,,,,,,,
0,19099,,,,,0.5382214188575745,,,,,,,,
0,19199,,,,,0.5212264060974121,,,,,,,,
0,19299,,,,,0.535586953163147,,,,,,,,
0,19399,,,,,0.557999849319458,,,,,,,,
0,19499,,,,,0.6944806575775146,,,,,,,,
0,19599,,,,,0.5849313735961914,,,,,,,,
0,19699,,,,,0.479010671377182,,,,,,,,
0,19799,,,,,0.5562266111373901,,,,,,,,
0,19899,,,,,0.558790922164917,,,,,,,,
0,19999,,,,,0.4310840368270874,,,,,,,,
0,20099,,,,,0.5136489868164062,,,,,,,,
0,20199,,,,,0.5285221338272095,,,,,,,,
0,20299,,,,,0.5906922817230225,,,,,,,,
0,20399,,,,,0.5669613480567932,,,,,,,,
0,20499,,,,,0.6499006748199463,,,,,,,,
0,20599,,,,,0.6873693466186523,,,,,,,,
0,20699,,,,,0.6123473644256592,,,,,,,,
0,20799,,,,,0.64704430103302,,,,,,,,
0,20899,,,,,0.5633795261383057,,,,,,,,
0,20999,,,,,0.4997754395008087,,,,,,,,
0,21099,,,,,0.542083203792572,,,,,,,,
0,21199,,,,,0.6882908344268799,,,,,,,,
0,21299,,,,,0.48013585805892944,,,,,,,,
0,21399,,,,,0.6736348867416382,,,,,,,,
0,21499,,,,,0.565696656703949,,,,,,,,
0,21599,,,,,0.6176964640617371,,,,,,,,
0,21699,,,,,0.6277907490730286,,,,,,,,
0,21799,,,,,0.6060690879821777,,,,,,,,
0,21899,,,,,0.505705714225769,,,,,,,,
0,21999,,,,,0.5355952978134155,,,,,,,,
0,22099,,,,,0.5482306480407715,,,,,,,,
0,22199,,,,,0.5110160708427429,,,,,,,,
0,22299,,,,,0.4386093318462372,,,,,,,,
0,22399,,,,,0.6319371461868286,,,,,,,,
0,22499,,,,,0.6484941244125366,,,,,,,,
0,22599,,,,,0.5877869129180908,,,,,,,,
0,22699,,,,,0.5083443522453308,,,,,,,,
0,22799,,,,,0.5268795490264893,,,,,,,,
0,22899,,,,,0.5855584144592285,,,,,,,,
0,22999,,,,,0.6839867830276489,,,,,,,,
0,23099,,,,,0.579557478427887,,,,,,,,
0,23199,,,,,0.5833337306976318,,,,,,,,
0,23299,,,,,0.5710379481315613,,,,,,,,
0,23399,,,,,0.7613272666931152,,,,,,,,
0,23499,,,,,0.4341682195663452,,,,,,,,
0,23599,,,,,0.6002156734466553,,,,,,,,
0,23699,,,,,0.5987692475318909,,,,,,,,
0,23799,,,,,0.5143870115280151,,,,,,,,
0,23899,,,,,0.6149724721908569,,,,,,,,
0,23999,,,,,0.4656415283679962,,,,,,,,
0,24099,,,,,0.5340324640274048,,,,,,,,
0,24199,,,,,0.5017514824867249,,,,,,,,
0,24299,,,,,0.5188661813735962,,,,,,,,
0,24399,,,,,0.5490034818649292,,,,,,,,
0,24499,,,,,0.4885072708129883,,,,,,,,
0,24599,,,,,0.5245324373245239,,,,,,,,
0,24699,,,,,0.6787417531013489,,,,,,,,
0,24799,,,,,0.5391221046447754,,,,,,,,
0,24899,,,,,0.49423786997795105,,,,,,,,
0,24999,,,,,0.5577664375305176,,,,,,,,
0,25099,,,,,0.617456316947937,,,,,,,,
0,25199,,,,,0.5154052972793579,,,,,,,,
0,25299,,,,,0.6205875277519226,,,,,,,,
0,25359,,,,,,,,0.7332271933555603,0.8015813827514648,0.7921506762504578,0.5168994069099426,0.7722024917602539,0.8131568431854248
0,25359,0.6891610622406006,0.7234273552894592,0.7745205163955688,0.5835357308387756,,0.7067223191261292,0.8567072749137878,,,,,,
1,25399,,,,,0.6193383932113647,,,,,,,,
1,25499,,,,,0.543380856513977,,,,,,,,
1,25599,,,,,0.5029141902923584,,,,,,,,
1,25699,,,,,0.5395786762237549,,,,,,,,
1,25799,,,,,0.5873426198959351,,,,,,,,
1,25899,,,,,0.4755476117134094,,,,,,,,
1,25999,,,,,0.7312897443771362,,,,,,,,
