epoch,step,train_acc_epoch,train_auc_epoch,train_f1_epoch,train_loss_epoch,train_loss_step,train_prec_epoch,train_rec_epoch,val_acc,val_auc,val_f1,val_loss,val_prec,val_rec
0,9,,,,,0.7166588306427002,,,,,,,,
0,19,,,,,0.7058714628219604,,,,,,,,
0,29,,,,,0.7914890050888062,,,,,,,,
0,39,,,,,0.9596446752548218,,,,,,,,
0,49,,,,,0.7354064583778381,,,,,,,,
0,59,,,,,0.6333361864089966,,,,,,,,
0,69,,,,,0.7070825099945068,,,,,,,,
0,79,,,,,0.7699476480484009,,,,,,,,
0,89,,,,,0.793310821056366,,,,,,,,
0,99,,,,,0.7496064305305481,,,,,,,,
0,109,,,,,0.6059635281562805,,,,,,,,
0,119,,,,,0.6185968518257141,,,,,,,,
0,129,,,,,0.6621856093406677,,,,,,,,
0,139,,,,,0.6207271814346313,,,,,,,,
0,149,,,,,0.6768525838851929,,,,,,,,
0,159,,,,,0.6717113256454468,,,,,,,,
0,169,,,,,0.6656824350357056,,,,,,,,
0,179,,,,,0.6442588567733765,,,,,,,,
0,189,,,,,0.5972081422805786,,,,,,,,
0,199,,,,,0.6735861897468567,,,,,,,,
0,209,,,,,0.7101739645004272,,,,,,,,
0,219,,,,,0.6912895441055298,,,,,,,,
0,229,,,,,0.6068482398986816,,,,,,,,
0,239,,,,,0.6938620209693909,,,,,,,,
0,249,,,,,0.6621956825256348,,,,,,,,
0,259,,,,,0.6219935417175293,,,,,,,,
0,269,,,,,0.6805150508880615,,,,,,,,
0,279,,,,,0.6176881194114685,,,,,,,,
0,289,,,,,0.651008665561676,,,,,,,,
0,299,,,,,0.7129127979278564,,,,,,,,
0,309,,,,,0.6650813221931458,,,,,,,,
0,319,,,,,0.6738000512123108,,,,,,,,
0,329,,,,,0.5860213041305542,,,,,,,,
0,339,,,,,0.6929853558540344,,,,,,,,
0,349,,,,,0.6225788593292236,,,,,,,,
0,359,,,,,0.6149305105209351,,,,,,,,
0,369,,,,,0.6570066809654236,,,,,,,,
0,379,,,,,0.7030187845230103,,,,,,,,
0,389,,,,,0.7305518388748169,,,,,,,,
0,399,,,,,0.7119976282119751,,,,,,,,
0,409,,,,,0.6855009198188782,,,,,,,,
0,419,,,,,0.6600115895271301,,,,,,,,
0,429,,,,,0.8614157438278198,,,,,,,,
0,439,,,,,0.5263788104057312,,,,,,,,
0,449,,,,,0.6882246732711792,,,,,,,,
0,459,,,,,0.6548210382461548,,,,,,,,
0,469,,,,,0.7513771057128906,,,,,,,,
0,479,,,,,0.6384843587875366,,,,,,,,
0,489,,,,,0.6682594418525696,,,,,,,,
0,499,,,,,0.6425286531448364,,,,,,,,
0,509,,,,,0.5499213933944702,,,,,,,,
0,519,,,,,0.5502011775970459,,,,,,,,
0,529,,,,,0.6768869161605835,,,,,,,,
0,539,,,,,0.608071506023407,,,,,,,,
0,549,,,,,0.658134937286377,,,,,,,,
0,559,,,,,0.5766051411628723,,,,,,,,
0,569,,,,,0.7135108709335327,,,,,,,,
0,579,,,,,0.7009146809577942,,,,,,,,
0,589,,,,,0.6079607605934143,,,,,,,,
0,599,,,,,0.5923564434051514,,,,,,,,
0,609,,,,,0.7078498601913452,,,,,,,,
0,619,,,,,0.6933457851409912,,,,,,,,
0,629,,,,,0.6411125659942627,,,,,,,,
0,639,,,,,0.6595540046691895,,,,,,,,
0,649,,,,,0.5431569218635559,,,,,,,,
0,659,,,,,0.6348620653152466,,,,,,,,
0,669,,,,,0.7396125197410583,,,,,,,,
