epoch,step,train_loss_step
0,979,0.2681146562099457
0,989,0.29333171248435974
0,999,0.2325189709663391
0,1009,0.25459402799606323
0,1019,0.4057741165161133
0,1029,0.2730906307697296
0,1039,0.44130462408065796
0,1049,0.22419044375419617
0,1059,0.18074020743370056
0,1069,0.5562996864318848
0,1079,0.21451544761657715
0,1089,0.2925572991371155
0,1099,0.233008474111557
0,1109,0.7971463799476624
0,1119,0.5896593928337097
0,1129,0.39110997319221497
0,1139,0.18500304222106934
0,1149,0.23337548971176147
0,1159,0.4783298373222351
0,1169,0.26056671142578125
0,1179,0.25074252486228943
0,1189,0.17639335989952087
0,1199,0.3787156939506531
0,1209,0.7563704252243042
0,1219,0.3443789780139923
0,1229,0.18152952194213867
0,1239,0.25312256813049316
0,1249,0.46849310398101807
0,1259,0.5267163515090942
0,1269,0.3281681537628174
0,1279,0.46579331159591675
0,1289,0.3936210870742798
0,1299,0.2898131012916565
0,1309,0.3024989366531372
0,1319,0.2203322798013687
0,1329,0.4940427541732788
0,1339,0.2151300013065338
0,1349,0.1814524531364441
0,1359,0.5957524180412292
0,1369,0.34316447377204895
0,1379,0.5399209260940552
0,1389,0.5442816615104675
0,1399,0.3657543659210205
0,1409,0.3239469826221466
0,1419,0.5748810768127441
0,1429,0.46261832118034363
0,1439,0.3106784224510193
0,1449,0.43357619643211365
0,1459,0.36014509201049805
0,1469,0.19885945320129395
0,1479,0.3403055667877197
0,1489,0.29169994592666626
0,1499,0.443589985370636
0,1509,0.22874632477760315
0,1519,0.2785450518131256
0,1529,0.7025763988494873
0,1539,0.2857053875923157
0,1549,0.3741150498390198
0,1559,0.3866174817085266
0,1569,0.369241863489151
0,1579,0.5756324529647827
0,1589,0.33811119198799133
0,1599,0.4840795695781708
0,1609,0.32854193449020386
0,1619,0.37315723299980164
0,1629,0.42527857422828674
0,1639,0.49919354915618896
0,1649,0.5988847017288208
0,1659,0.32143187522888184
0,1669,0.2928142845630646
0,1679,0.504897952079773
0,1689,0.5121328830718994
0,1699,0.6119954586029053
0,1709,0.4097985029220581
0,1719,0.43761146068573
0,1729,0.3416247069835663
0,1739,0.32125353813171387
0,1749,0.5844817161560059
0,1759,0.32916903495788574
0,1769,0.3096676468849182
0,1779,0.38683539628982544
0,1789,0.2935143709182739
0,1799,0.3795170485973358
0,1809,0.363990843296051
0,1819,0.22139468789100647
0,1829,0.32818329334259033
0,1839,0.37106379866600037
0,1849,0.41289159655570984
0,1859,0.5969525575637817
0,1869,0.39591485261917114
0,1879,0.3090435266494751
0,1889,0.4570469260215759
0,1899,0.3001610040664673
0,1909,0.3607156574726105
0,1919,0.34836119413375854
0,1929,0.33788153529167175
0,1939,0.4296189546585083
0,1949,0.17339298129081726
0,1959,0.24841508269309998
0,1969,0.2786916494369507
0,1979,0.6099028587341309
0,1989,0.4464319050312042
0,1999,0.4355747699737549
0,2009,0.4902936816215515
0,2019,0.21607959270477295
0,2029,0.21021629869937897
0,2039,0.2065490484237671
0,2049,0.36479151248931885
0,2059,0.1549723744392395
0,2069,0.1255040466785431
0,2079,0.4509933590888977
0,2089,0.7847233414649963
0,2099,0.4315900206565857
0,2109,0.28093791007995605
0,2119,0.1427326202392578
0,2129,0.04368261992931366
0,2139,0.3381294012069702
0,2149,0.3228420615196228
0,2159,0.13900893926620483
0,2169,0.07793248444795609
0,2179,0.29131436347961426
0,2189,0.12322434037923813
0,2199,0.39977771043777466
0,2209,0.1772466003894806
0,2219,0.37955427169799805
0,2229,0.14827316999435425
0,2239,0.25851720571517944
0,2249,0.26931944489479065
0,2259,0.08365167677402496
0,2269,0.33528566360473633
0,2279,0.611560583114624
0,2289,0.4356919229030609
0,2299,0.05011455714702606
0,2309,0.25113365054130554
0,2319,0.04296662285923958
0,2329,0.21116197109222412
0,2339,0.1097126454114914
0,2349,0.5592407584190369
0,2359,0.11178934574127197
0,2369,0.1657310128211975
0,2379,0.052780430763959885
0,2389,0.264964759349823
0,2399,0.1016622930765152
0,2409,0.2621733248233795
0,2419,0.22023746371269226
0,2429,0.22338151931762695
0,2439,0.49431127309799194
0,2449,0.30716830492019653
0,2459,0.11972802132368088
0,2469,0.3822741210460663
0,2479,0.27032172679901123
0,2489,0.17591555416584015
0,2499,0.28628429770469666
0,2509,0.4761587977409363
0,2519,0.42367643117904663
0,2529,0.4859406352043152
0,2539,0.3556095361709595
0,2549,0.14243459701538086
0,2559,0.1127786636352539
0,2569,0.17812728881835938
0,2579,0.29257428646087646
0,2589,0.4457111656665802
0,2599,0.15652570128440857
0,2609,0.18776613473892212
0,2619,0.12031183391809464
0,2629,0.435150682926178
0,2639,0.24712178111076355
0,2649,0.6504256129264832
0,2659,0.2784659266471863
0,2669,0.2137078046798706
0,2679,0.1355379819869995
0,2689,0.09121062606573105
0,2699,0.18191152811050415
0,2709,0.6143171787261963
0,2719,0.3223344087600708
0,2729,0.5410917401313782
0,2739,0.5860472917556763
0,2749,0.18627655506134033
0,2759,0.2623099088668823
0,2769,0.18645355105400085
0,2779,0.25921347737312317
0,2789,0.2611808180809021
0,2799,0.22111958265304565
0,2809,0.2970256507396698
0,2819,0.4915367364883423
0,2829,0.4495437741279602
0,2839,0.26056456565856934
0,2849,0.4869946837425232
0,2859,0.30686154961586
0,2869,0.21417750418186188
0,2879,0.12709084153175354
0,2889,0.28824442625045776
0,2899,0.31423062086105347
0,2909,0.48398923873901367
0,2919,0.4054163098335266
0,2929,0.2968059778213501
0,2939,0.6587085127830505
0,2949,0.17049023509025574
0,2959,0.1575254499912262
0,2969,0.4566477835178375
0,2979,0.2666267156600952
0,2989,0.42873042821884155
0,2999,0.09014685451984406
0,3009,0.39008691906929016
0,3019,0.13797947764396667
0,3029,0.2750130891799927
0,3039,0.11735189706087112
0,3049,0.31522688269615173
0,3059,0.2949601709842682
0,3069,0.11098745465278625
0,3079,0.21055349707603455
0,3089,0.2023071050643921
0,3099,0.2368774712085724
0,3109,0.23639757931232452
0,3119,0.5317251086235046
0,3129,0.3541945815086365
0,3139,0.8414296507835388
0,3149,0.16972896456718445
0,3159,0.18528209626674652
0,3169,0.08888310194015503
0,3179,0.2945406436920166
0,3189,0.38019001483917236
0,3199,0.22654372453689575
0,3209,0.6234099268913269
0,3219,0.34667810797691345
0,3229,0.12907809019088745
0,3239,0.09356239438056946
0,3249,0.04953489080071449
0,3259,0.34547004103660583
0,3269,0.10941945016384125
0,3279,0.42476823925971985
0,3289,0.07086366415023804
0,3299,0.12466540187597275
0,3309,0.17726802825927734
0,3319,0.06860387325286865
0,3329,0.24432826042175293
0,3339,0.21849322319030762
0,3349,0.17265549302101135
0,3359,0.29624342918395996
0,3369,0.1736120879650116
0,3379,0.13752713799476624
0,3389,0.4203035831451416
0,3399,0.33620840311050415
0,3409,0.3342195153236389
0,3419,0.05558253079652786
0,3429,0.05787966400384903
0,3439,0.06116558611392975
0,3449,0.19628925621509552
0,3459,0.12201227992773056
0,3469,0.15972736477851868
0,3479,0.5272367596626282
0,3489,0.2115897685289383
0,3499,0.3348137438297272
0,3509,0.23922856152057648
0,3519,0.49668562412261963
0,3529,0.07295204699039459
0,3539,0.1304706335067749
0,3549,0.17737512290477753
0,3559,0.5651679635047913
0,3569,0.3524168133735657
0,3579,0.42131227254867554
0,3589,0.1248852014541626
0,3599,0.039249178022146225
0,3609,0.30367571115493774
0,3619,0.34279587864875793
0,3629,0.06818012148141861
0,3639,0.2803126871585846
0,3649,0.3344295024871826
0,3659,0.4394795298576355
0,3669,0.2918994128704071
0,3679,0.5342985391616821
0,3689,0.572758138179779
0,3699,0.5093743801116943
0,3709,0.3636845350265503
0,3719,0.27352213859558105
0,3729,0.1269044727087021
0,3739,0.1374228149652481
0,3749,0.1327509582042694
0,3759,0.1618129312992096
0,3769,0.3209705352783203
0,3779,0.5296562910079956
0,3789,0.1374780684709549
0,3799,0.19562101364135742
0,3809,0.7328521609306335
0,3819,0.13936664164066315
0,3829,0.43142250180244446
0,3839,0.6351169347763062
0,3849,0.4824017882347107
0,3859,0.4012049436569214
0,3869,0.5143259167671204
0,3879,0.3196801543235779
0,3889,0.41054999828338623
0,3899,0.40499886870384216
0,3909,0.45513492822647095
0,3919,0.17515580356121063
0,3929,0.2299087792634964
0,3939,0.19213490188121796
0,3949,0.47154897451400757
0,3959,0.36688894033432007
0,3969,0.2550894618034363
0,3979,0.1091260313987732
0,3989,0.518485426902771
0,3999,0.1702704131603241
0,4009,0.22907833755016327
0,4019,0.3516286313533783
0,4029,0.2429875135421753
0,4039,0.22303813695907593
0,4049,0.23638153076171875
0,4059,0.3673858344554901
0,4069,0.1640152633190155
0,4079,0.23250241577625275
0,4089,0.2900286912918091
0,4099,0.280519962310791
0,4109,0.36411285400390625
0,4119,0.33463120460510254
0,4129,0.06841813027858734
0,4139,0.1960286796092987
0,4149,1.4038846492767334
0,4159,0.2341727465391159
0,4169,0.3025789260864258
0,4179,0.6527194976806641
0,4189,0.12888498604297638
0,4199,0.5186838507652283
0,4209,0.2594296634197235
0,4219,0.150865375995636
0,4229,0.13806301355361938
0,4239,0.09348274022340775
0,4249,0.21323803067207336
0,4259,0.15139316022396088
0,4269,0.11299233883619308
0,4279,0.06814336031675339
0,4289,0.7107257843017578
0,4299,0.35596224665641785
0,4309,0.44182926416397095
0,4319,0.07088258862495422
0,4329,0.20992299914360046
0,4339,0.5008531808853149
0,4349,0.6026608347892761
0,4359,0.3594868779182434
0,4369,0.1251591444015503
0,4379,0.26612555980682373
0,4389,0.3916085958480835
0,4399,0.3738337755203247
0,4409,0.44035327434539795
0,4419,0.2896043062210083
0,4429,0.3190819025039673
0,4439,0.4084199368953705
0,4449,0.24723336100578308
0,4459,0.7345761060714722
0,4469,0.25227242708206177
0,4479,0.43525493144989014
0,4489,0.32810598611831665
0,4499,0.5367482900619507
0,4509,0.2380407452583313
0,4519,0.20060521364212036
0,4529,0.3888104259967804
0,4539,0.3265104293823242
0,4549,0.16690847277641296
0,4559,0.32695063948631287
0,4569,0.19867265224456787
0,4579,0.2767711281776428
0,4589,0.41269952058792114
0,4599,0.22296524047851562
0,4609,0.6584726572036743
0,4619,0.2596780061721802
0,4629,0.3046199679374695
0,4639,0.3662593960762024
0,4649,0.17258861660957336
0,4659,0.18160028755664825
0,4669,0.3302351236343384
0,4679,0.12802693247795105
0,4689,0.5791488289833069
0,4699,0.3056185841560364
0,4709,0.2279813587665558
0,4719,0.3912101984024048
0,4729,0.33691978454589844
0,4739,0.09342200309038162
0,4749,0.15884876251220703
0,4759,0.1296665370464325
0,4769,0.2137470841407776
0,4779,0.5889092683792114
0,4789,0.1747889667749405
0,4799,0.3185538053512573
0,4809,0.17687064409255981
0,4819,0.25316882133483887
0,4829,0.048522695899009705
0,4839,0.3038146197795868
0,4849,0.14577266573905945
0,4859,0.21512427926063538
0,4869,0.10349463671445847
0,4879,0.12668773531913757
0,4889,0.031486425548791885
0,4899,0.05210983753204346
0,4909,0.12964946031570435
0,4919,0.13118651509284973
0,4929,0.10146313905715942
0,4939,0.12167231738567352
0,4949,0.049220990389585495
0,4959,0.1282658725976944
0,4969,0.09813849627971649
0,4979,0.4633265733718872
0,4989,0.09588614106178284
0,4999,0.3663579821586609
0,5009,0.17071391642093658
0,5019,0.3064267337322235
0,5029,0.23775535821914673
0,5039,0.12557373940944672
0,5049,0.062339697033166885
0,5059,0.19980308413505554
0,5069,0.09370903670787811
0,5079,0.11263354867696762
0,5089,0.07169226557016373
0,5099,0.40437546372413635
0,5109,0.2492925226688385
0,5119,0.08272258937358856
0,5129,0.10703851282596588
0,5139,0.14661338925361633
0,5149,0.03304564580321312
0,5159,0.05189395323395729
0,5169,0.11013741046190262
0,5179,0.04953578859567642
0,5189,0.008857326582074165
0,5199,0.06880015879869461
0,5209,0.014437006786465645
0,5219,0.11257747560739517
0,5229,0.13751369714736938
0,5239,0.041196033358573914
0,5249,0.7099255919456482
0,5259,0.02196100354194641
0,5269,0.06836500763893127
0,5279,0.027313314378261566
0,5289,0.16138671338558197
0,5299,0.22506287693977356
0,5309,0.2200927734375
0,5319,0.03158990666270256
0,5329,0.021138599142432213
0,5339,0.09350252151489258
0,5349,0.0545823760330677
0,5359,0.06593219935894012
0,5369,0.03745315223932266
0,5379,0.12148834764957428
0,5389,0.017308341339230537
0,5399,0.04662195220589638
0,5409,0.012872954830527306
0,5419,0.022975731641054153
0,5429,0.03751246631145477
0,5439,0.02738014981150627
0,5449,0.044243767857551575
0,5459,0.05991096794605255
0,5469,0.08459393680095673
0,5479,0.08155401051044464
0,5489,0.0064770495519042015
0,5499,0.006610186770558357
0,5509,0.06860461831092834
0,5519,0.010721885599195957
0,5529,0.010419255122542381
0,5539,0.09497445076704025
0,5549,0.017300818115472794
0,5559,0.0368255153298378
0,5569,0.044154029339551926
0,5579,0.18621839582920074
0,5589,0.02123386226594448
0,5599,0.061786141246557236
0,5609,0.017155133187770844
0,5619,0.04182630032300949
0,5629,0.20925064384937286
0,5639,0.01735580526292324
0,5649,0.03059631958603859
0,5659,0.018610110506415367
0,5669,0.017491554841399193
0,5679,0.3669673204421997
0,5689,0.21364296972751617
0,5699,0.13250002264976501
0,5709,0.07311534136533737
0,5719,0.004577824845910072
0,5729,0.01226452924311161
0,5739,0.0746888741850853
0,5749,0.030343540012836456
0,5759,0.002801051829010248
0,5769,0.006412754766643047
0,5779,0.011386381462216377
0,5789,0.06671714782714844
0,5799,0.09799651056528091
0,5809,0.010271335020661354
0,5819,0.032019391655921936
0,5829,0.007189635187387466
0,5839,0.00596960075199604
0,5849,0.016067292541265488
0,5859,0.0016648771706968546
0,5869,0.04127563163638115
0,5879,0.07131043821573257
0,5889,0.002618529601022601
0,5899,0.13984426856040955
0,5909,0.07749053835868835
0,5919,0.013465064577758312
0,5929,0.00528724305331707
0,5939,0.06960035860538483
0,5949,0.06822004914283752
0,5959,0.006886467337608337
0,5969,0.22813254594802856
0,5979,0.0032792892307043076
0,5989,0.002243960043415427
0,5999,0.03094409592449665
0,6009,0.004118574317544699
0,6019,0.01995145156979561
0,6029,0.06197744607925415
0,6039,0.013671532273292542
0,6049,0.018152307718992233
0,6059,0.00917192455381155
0,6069,0.03657582402229309
0,6079,0.02291255258023739
0,6089,0.012128861621022224
0,6099,0.16061639785766602
0,6109,0.012324802577495575
0,6119,0.04814360290765762
0,6129,0.03575935214757919
0,6139,0.013284661807119846
0,6149,0.06694448739290237
0,6159,0.01444290205836296
0,6169,0.00870591588318348
0,6179,0.15981505811214447
0,6189,0.04188895970582962
0,6199,0.009092581458389759
0,6209,0.014367634430527687
0,6219,0.015853315591812134
0,6229,0.007815713062882423
0,6239,0.009057996794581413
0,6249,0.06426304578781128
0,6259,0.03547343611717224
0,6269,0.04612432047724724
0,6279,0.08127444982528687
0,6289,0.02293885312974453
0,6299,0.005613412708044052
0,6309,0.009862571954727173
0,6319,0.032311249524354935
0,6329,0.0056628016754984856
0,6339,0.0238758847117424
0,6349,0.018084153532981873
0,6359,0.003970019984990358
0,6369,0.004671312402933836
0,6379,0.0034664033446460962
0,6389,0.02107725478708744
0,6399,0.09476497024297714
0,6409,0.022263580933213234
0,6419,0.0036818324588239193
0,6429,0.00356741389259696
0,6439,0.0035677338019013405
0,6449,0.004550502635538578
0,6459,0.004997660405933857
0,6469,0.012116535566747189
0,6479,0.06220830976963043
0,6489,0.003033363725990057
0,6499,0.01848161593079567
0,6509,0.028850466012954712
0,6519,0.005682989954948425
0,6529,0.04038682207465172
0,6539,0.004639175720512867
0,6549,0.01161043718457222
0,6559,0.05013967677950859
0,6569,0.012941435910761356
0,6579,0.0063271052204072475
0,6589,0.10740979015827179
0,6599,0.012406171299517155
0,6609,0.004695191979408264
0,6619,0.005144883878529072
0,6629,0.025732941925525665
0,6639,0.004450405947864056
0,6649,0.011931042186915874
0,6659,0.007147058844566345
0,6669,0.0017857886850833893
0,6679,0.0018334337510168552
0,6689,0.004804368596524
0,6699,0.015207956545054913
0,6709,0.010873209685087204
0,6719,0.005098515190184116
0,6729,0.0766371414065361
0,6739,0.009881485253572464
0,6749,0.004144194535911083
0,6759,0.002947528613731265
0,6769,0.01259917113929987
0,6779,0.07340514659881592
0,6789,0.003642661962658167
0,6799,0.003389909863471985
0,6809,0.0129673071205616
0,6819,0.13514195382595062
0,6829,0.0018732858588919044
0,6839,0.0020801532082259655
0,6849,0.017184510827064514
0,6859,0.018107589334249496
0,6869,0.0015193084254860878
0,6879,0.0027296473272144794
0,6889,0.048612892627716064
0,6899,0.00646622572094202
0,6909,0.005867364350706339
0,6919,0.00891515426337719
0,6929,0.002637166064232588
0,6939,0.0062399972230196
0,6949,0.3132956027984619
0,6959,0.006992311682552099
0,6969,0.0026540246326476336
0,6979,0.06669127941131592
0,6989,0.008446757681667805
0,6999,0.0041663069278001785
0,7009,0.15007612109184265
0,7019,0.01205569040030241
0,7029,0.004721325822174549
0,7039,0.009447012096643448
0,7049,0.006092684343457222
0,7059,0.0052113644778728485
0,7069,0.00516316294670105
0,7079,0.0026694503612816334
0,7089,0.007709098514169455
0,7099,0.13037340342998505
0,7109,0.1496393382549286
0,7119,0.0028971380088478327
0,7129,0.0038999582175165415
0,7139,0.15363216400146484
0,7149,0.0068318769335746765
0,7159,0.004091291222721338
0,7169,0.0016829074593260884
0,7179,0.0012210349086672068
0,7189,0.005571415647864342
0,7199,0.0016644406132400036
0,7209,0.003575957380235195
0,7219,0.003696905914694071
0,7229,0.001884477329440415
0,7239,0.0005835128831677139
0,7249,0.0014511654153466225
0,7259,0.0046958704479038715
0,7269,0.005723736248910427
0,7279,0.007436258718371391
0,7289,0.012380979023873806
0,7299,0.017557550221681595
0,7309,0.00661470228806138
0,7319,0.0049814945086836815
0,7329,0.016922086477279663
0,7339,0.009110720828175545
0,7349,0.0011471787001937628
0,7359,0.009959135204553604
0,7369,0.003615365829318762
0,7379,0.004815703257918358
0,7389,0.010717587545514107
0,7399,0.011158814653754234
0,7409,0.0033696196042001247
0,7419,0.008312947116792202
0,7429,0.010144198313355446
0,7439,0.0024940313305705786
0,7449,0.002484546508640051
0,7459,0.004144183360040188
0,7469,0.02034110762178898
0,7479,0.0007552453316748142
0,7489,0.020091410726308823
0,7499,0.0006667142151854932
0,7509,0.03523888811469078
0,7519,0.010033303871750832
0,7529,0.0020690103992819786
0,7539,0.005628347862511873
0,7549,0.004972661845386028
0,7559,0.02505708485841751
0,7569,0.5017064809799194
0,7579,0.010623738169670105
0,7589,0.007050876505672932
0,7599,0.002061929553747177
0,7609,0.0025781518779695034
0,7619,0.009360618889331818
0,7629,0.006266604643315077
0,7639,0.0019556418992578983
0,7649,0.0007916672038845718
0,7659,0.0009830855997279286
0,7669,0.0015127604128792882
0,7679,0.0009967274963855743
0,7689,0.0039627342484891415
0,7699,0.002173319226130843
0,7709,0.0038093491457402706
0,7719,0.0013441257178783417
0,7729,0.230098694562912
0,7739,0.0030146364588290453
0,7749,0.003222549334168434
0,7759,0.003031776752322912
0,7769,0.0024084995966404676
0,7779,0.004802470561116934
0,7789,0.005405657924711704
0,7799,0.004618966020643711
0,7809,0.0015520298620685935
0,7819,0.002711906097829342
0,7829,0.006978869438171387
0,7839,0.0040504783391952515
0,7849,0.003071228042244911
0,7859,0.002675921656191349
0,7869,0.0007100089569576085
0,7879,0.001123345224186778
0,7889,0.0011697219451889396
0,7899,0.0012734963092952967
0,7909,0.0008613988757133484
0,7919,0.002306587528437376
0,7929,0.0010451877024024725
0,7939,0.0017232669051736593
0,7949,0.003747181035578251
0,7959,0.0006849516066722572
0,7969,0.0011840520892292261
0,7979,0.0022720140404999256
0,7989,0.001968751661479473
0,7999,0.00045832624891772866
0,8009,0.00042706343811005354
0,8019,0.018811633810400963
0,8029,0.0012933725956827402
0,8039,0.0007773529505357146
0,8049,0.0016253305366262794
0,8059,0.0011510722106322646
0,8069,0.0005472927587106824
0,8079,0.000193563086213544
0,8089,0.0004598109517246485
0,8099,0.0024969461373984814
0,8109,0.07101268321275711
0,8119,0.00024233174917753786
0,8129,0.006580467335879803
0,8139,0.0007015937007963657
0,8149,0.0022707597818225622
0,8159,0.0008522222633473575
0,8169,0.0009363934514112771
0,8179,0.0005123178125359118
0,8189,0.00047714373795315623
0,8199,0.001565850805491209
0,8209,0.0026910577435046434
0,8219,0.0011545374291017652
0,8229,0.0009591213893145323
0,8239,0.0002886386646423489
0,8249,0.1342037171125412
0,8259,0.0031644662376493216
0,8269,0.3372354209423065
0,8279,0.04120947793126106
0,8289,0.04355105757713318
0,8299,0.17810899019241333
0,8309,0.16770987212657928
0,8319,0.0795481950044632
0,8329,0.22808635234832764
0,8339,0.3379610776901245
0,8349,0.1816607415676117
0,8359,0.0665784403681755
0,8369,0.43151557445526123
0,8379,0.07349352538585663
0,8389,0.22964754700660706
0,8399,0.15588973462581635
0,8409,0.049737345427274704
0,8419,0.1130630373954773
0,8429,0.029915254563093185
0,8439,0.11291664838790894
0,8449,0.14042457938194275
0,8459,0.05280963331460953
0,8469,0.2158462405204773
0,8479,0.12465965002775192
0,8489,0.16118231415748596
0,8499,0.014527145773172379
0,8509,0.6848565340042114
0,8519,0.19290193915367126
0,8529,0.05074023827910423
0,8539,0.030676310881972313
0,8549,0.009978088550269604
0,8559,0.045723095536231995
0,8569,0.04536240175366402
0,8579,0.18321996927261353
0,8589,0.19060513377189636
0,8599,0.19903461635112762
0,8609,0.1023055911064148
0,8619,0.06273972988128662
0,8629,0.48931998014450073
0,8639,0.18518096208572388
0,8649,0.16727015376091003
0,8659,0.0830908715724945
0,8669,0.1641267091035843
0,8679,0.02228914573788643
0,8689,0.022263851016759872
0,8699,0.17941948771476746
0,8709,0.09579261392354965
0,8719,0.12784835696220398
0,8729,0.0853138417005539
0,8739,0.03223550319671631
0,8749,0.0134872542694211
0,8759,0.07414060831069946
0,8769,0.1653539538383484
0,8779,0.03740652650594711
0,8789,0.05011353641748428
0,8799,0.026113411411643028
0,8809,0.3816738426685333
0,8819,0.28501760959625244
0,8829,0.1513495147228241
0,8839,0.1458110511302948
0,8849,0.39993590116500854
0,8859,0.20592007040977478
0,8869,0.11205220967531204
0,8879,0.1603638082742691
0,8889,0.3298342227935791
0,8899,0.08593326807022095
0,8909,0.42034900188446045
0,8919,0.20260119438171387
0,8929,0.0769331157207489
0,8939,0.3339880108833313
0,8949,0.24750646948814392
0,8959,0.3032466173171997
0,8969,0.10295134782791138
0,8979,0.09144227206707001
0,8989,0.33330878615379333
0,8999,0.6558960676193237
0,9009,0.3470485210418701
0,9019,0.3764195442199707
0,9029,0.5667151212692261
0,9039,0.33733999729156494
0,9049,0.41087806224823
0,9059,0.31021833419799805
0,9069,0.2557348906993866
0,9079,1.9492353200912476
0,9089,0.2204502820968628
0,9099,0.30545663833618164
0,9109,0.4025806784629822
0,9119,0.7919831275939941
0,9129,0.4728397727012634
0,9139,0.7486304044723511
0,9149,0.4101749658584595
0,9159,0.3252474069595337
0,9169,0.16045722365379333
0,9179,0.33415651321411133
0,9189,0.316653847694397
0,9199,0.3504068851470947
0,9209,0.39236700534820557
0,9219,0.19705072045326233
0,9229,0.12817168235778809
0,9239,0.27942371368408203
0,9249,0.1899724006652832
0,9259,1.7128775119781494
0,9269,0.04809606447815895
0,9279,0.15881776809692383
0,9289,0.26624467968940735
0,9299,0.26255327463150024
0,9309,0.20585453510284424
0,9319,0.17174500226974487
0,9329,0.5985252261161804
0,9339,0.2011699676513672
0,9349,0.5398107171058655
0,9359,0.4372042417526245
0,9369,0.16502723097801208
0,9379,0.18718263506889343
0,9389,0.2848895192146301
0,9399,0.28955963253974915
0,9409,0.6201264262199402
0,9419,0.16436776518821716
0,9429,0.5860791206359863
0,9439,0.2581982910633087
0,9449,2.187335968017578
0,9459,0.13413675129413605
0,9469,0.5786356925964355
0,9479,0.31231337785720825
0,9489,0.2858090400695801
0,9499,0.42376241087913513
0,9509,0.3802218437194824
0,9519,0.34061866998672485
0,9529,0.4655073285102844
0,9539,0.13163715600967407
0,9549,0.5311306715011597
0,9559,0.6086316108703613
0,9569,0.19709013402462006
0,9579,0.5706890821456909
0,9589,0.653545618057251
0,9599,0.29802820086479187
0,9609,0.432193398475647
0,9619,0.4108433127403259
0,9629,0.19254301488399506
0,9639,0.3445715308189392
0,9649,0.30492067337036133
0,9659,0.15727591514587402
0,9669,0.19566082954406738
0,9679,0.3212296962738037
0,9689,0.5041334629058838
0,9699,0.35410404205322266
0,9709,0.47214847803115845
0,9719,0.46083205938339233
0,9729,0.5152722001075745
0,9739,0.48140469193458557
0,9749,0.3155837655067444
0,9759,0.35037878155708313
0,9769,0.2116837501525879
0,9779,0.2400546371936798
0,9789,0.1506654918193817
0,9799,0.38744598627090454
0,9809,0.5386973023414612
0,9819,0.24617059528827667
0,9829,0.3187739849090576
0,9839,0.6400790810585022
0,9849,0.5470620393753052
0,9859,0.21289131045341492
0,9869,0.4987848401069641
0,9879,0.4745106101036072
0,9889,0.2875514030456543
0,9899,0.7957546710968018
0,9909,0.4165099263191223
0,9919,0.2702409625053406
0,9929,0.1369977742433548
0,9939,0.40223243832588196
0,9949,0.5240159034729004
0,9959,0.37783360481262207
0,9969,0.4251771569252014
0,9979,0.10522619634866714
0,9989,0.190311461687088
0,9999,0.4222739338874817
0,10009,0.30416202545166016
